arquivo,cod_estacao,nome_estacao,tipo_estacao,latitude,longitude,altitude_m,periodicidade_fonte,ano,variavel,coluna_detectada,n_registros,n_validos,n_ausentes,pct_validos,n_datas_com_registro,n_datas_com_valor,n_meses_com_valor,inicio_local,fim_local,minimo,p01,mediana,p99,maximo
dados_82886_H_2017-01-01_2025-07-01.csv,82886,CABROBO,CONVENCIONAL,-8.50388888,-39.31527777,342.78,Horaria,2025,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",545,248,297,45.5045871559633,182,126,7,2025-01-01T12:00:00Z,2025-07-01T18:00:00Z,21.3,21.9,26.9,30.9,30.9
dados_82886_H_2017-01-01_2025-07-01.csv,82886,CABROBO,CONVENCIONAL,-8.50388888,-39.31527777,342.78,Horaria,2025,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",545,249,296,45.6880733944954,182,126,7,2025-01-01T12:00:00Z,2025-07-01T18:00:00Z,31,32,70,98,98
dados_82886_H_2017-01-01_2025-07-01.csv,82886,CABROBO,CONVENCIONAL,-8.50388888,-39.31527777,342.78,Horaria,2025,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",545,249,296,45.6880733944954,182,126,7,2025-01-01T12:00:00Z,2025-07-01T18:00:00Z,0.5,0.5,3.1,6.22000000000001,7.7
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2017,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,1003,92,91.5981735159817,365,365,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,4,5,9,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2017,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,1002,93,91.5068493150685,365,365,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,931.1,932.401,938.7,943.9,949.5
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2017,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,1003,92,91.5981735159817,365,365,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,16.7,17.9,24.5,34.1,35.9
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2017,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,1003,92,91.5981735159817,365,365,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,33,47.04,83,97,97
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2017,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,1003,92,91.5981735159817,365,365,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,0.2,0.8,3.3,5.8,9.1
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2018,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,1034,61,94.4292237442922,365,365,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,4,5,9,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2018,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,1034,61,94.4292237442922,365,365,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,930.6,932.533,938.4,944,984.9
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2018,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,1034,61,94.4292237442922,365,365,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,16.7,19.1,24.7,33.634,35.3
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2018,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,1034,61,94.4292237442922,365,365,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,37,46.33,80,97,97
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2018,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,1034,61,94.4292237442922,365,365,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,0.3,0.5,2.5,6.6,6.6
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2019,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,997,98,91.0502283105023,365,365,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,5,5,9,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2019,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,997,98,91.0502283105023,365,365,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,930.2,932.5,938.6,944.208,945.2
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2019,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,997,98,91.0502283105023,365,365,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,17.7,18.996,25.1,34.108,36.7
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2019,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,997,98,91.0502283105023,365,365,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,40,45,78,97,97
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2019,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,997,98,91.0502283105023,365,365,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,0.3,0.3,3,6.31199999999999,8.9
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2020,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1098,704,394,64.1165755919854,366,325,12,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,0,5,14,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2020,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1098,704,394,64.1165755919854,366,325,12,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,932.9,933.6,938.6,942.897,944.4
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2020,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1098,704,394,64.1165755919854,366,325,12,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,17.7,18.306,23.8,32.694,34.3
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2020,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1098,705,393,64.2076502732241,366,326,12,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,47,56,82,97,97
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2020,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1098,704,394,64.1165755919854,366,325,12,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,0,0.1,2.5,5,6.6
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2021,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,717,378,65.4794520547945,365,325,12,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,5,5,14,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2021,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,711,384,64.9315068493151,365,325,12,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,922,931.41,938.1,944.09,958.7
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2021,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,717,378,65.4794520547945,365,325,12,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,17.9,18.7,24.3,34.1,35.3
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2021,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,717,378,65.4794520547945,365,325,12,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,32,46,80,97,99
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2021,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,710,385,64.8401826484018,365,325,12,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,0.1,0.5,2.5,7.5,9.1
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2022,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,1025,70,93.6073059360731,365,362,12,2022-01-01T12:00:00Z,2023-01-01T00:00:00Z,5,5,9,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2022,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,1016,79,92.7853881278539,365,362,12,2022-01-01T12:00:00Z,2023-01-01T00:00:00Z,912.5,932.015,937.6,942.885,957.7
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2022,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,990,105,90.4109589041096,365,361,12,2022-01-01T12:00:00Z,2023-01-01T00:00:00Z,17.5,19.1,24.3,32.9,33.7
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2022,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,911,184,83.1963470319635,365,323,12,2022-01-01T12:00:00Z,2023-01-01T00:00:00Z,39,51.2,84,98,99
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2022,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,961,134,87.7625570776256,365,360,12,2022-01-01T12:00:00Z,2023-01-01T00:00:00Z,0.3,0.5,3.3,9.1,10
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2023,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,954,141,87.1232876712329,365,351,12,2023-01-01T12:00:00Z,2024-01-01T00:00:00Z,5,5,9,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2023,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,936,159,85.4794520547945,365,350,12,2023-01-01T12:00:00Z,2024-01-01T00:00:00Z,930.9,932.4,938.05,944.3,980.6
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2023,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,949,146,86.6666666666667,365,351,12,2023-01-01T12:00:00Z,2024-01-01T00:00:00Z,17.7,19.3,24.7,34.708,37.1
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2023,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,952,143,86.9406392694064,365,351,12,2023-01-01T12:00:00Z,2024-01-01T00:00:00Z,33,44.51,86,98,99
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2023,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,926,169,84.5662100456621,365,350,12,2023-01-01T12:00:00Z,2024-01-01T00:00:00Z,0,0.3,1.6,8.3,10
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2024,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1098,1019,79,92.8051001821494,366,360,12,2024-01-01T12:00:00Z,2025-01-01T00:00:00Z,5,5,9,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2024,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1098,1019,79,92.8051001821494,366,361,12,2024-01-01T12:00:00Z,2025-01-01T00:00:00Z,930.5,932.718,938,944.082,971.8
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2024,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1098,1016,82,92.5318761384335,366,360,12,2024-01-01T12:00:00Z,2025-01-01T00:00:00Z,17.7,19.1,25.1,34.3,35.5
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2024,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1098,1018,80,92.7140255009108,366,360,12,2024-01-01T12:00:00Z,2025-01-01T00:00:00Z,32,46,85,98.83,99
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2024,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1098,1017,81,92.6229508196721,366,360,12,2024-01-01T12:00:00Z,2025-01-01T00:00:00Z,0,0.1,1,3.3,5
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2025,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1094,914,180,83.5466179159049,365,320,12,2025-01-01T12:00:00Z,2025-12-31T18:00:00Z,2,5,9,36,36
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2025,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1094,906,188,82.8153564899452,365,320,12,2025-01-01T12:00:00Z,2025-12-31T18:00:00Z,930.6,932.4,938.1,943.695,969
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2025,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1094,913,181,83.45521023766,365,320,12,2025-01-01T12:00:00Z,2025-12-31T18:00:00Z,18.3,18.724,25.5,34.1,35.5
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2025,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1094,915,179,83.6380255941499,365,320,12,2025-01-01T12:00:00Z,2025-12-31T18:00:00Z,35,38,82,99,99
dados_82890_H_2017-01-01_2025-12-31.csv,82890,ARCO VERDE,CONVENCIONAL,-8.4336111,-37.05527777,683.91,Horaria,2025,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1094,913,181,83.45521023766,365,320,12,2025-01-01T12:00:00Z,2025-12-31T18:00:00Z,0,0.5,1,3.1,5.1
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2017,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,584,511,53.3333333333333,365,309,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,0,0,14,18.8499999999998,32
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2017,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,585,510,53.4246575342466,365,309,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,917.5,918.784,923,927.7,929.2
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2017,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,584,511,53.3333333333333,365,309,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,17,17.166,21.6,31.134,32.1
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2017,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,471,624,43.013698630137,365,248,10,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,33,41.7,90,100,100
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2017,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,585,510,53.4246575342466,365,309,12,2017-01-01T12:00:00Z,2018-01-01T00:00:00Z,0,0,2,6.6,9.1
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2018,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,583,512,53.2420091324201,365,299,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,0,0,14,23,36
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2018,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,584,511,53.3333333333333,365,299,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,916,918.483,923.3,928.317,929.2
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2018,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,584,511,53.3333333333333,365,299,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,16.2,17,22,30.17,32.9
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2018,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,445,650,40.6392694063927,365,225,10,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,35,43,83,98,100
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2018,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,583,512,53.2420091324201,365,299,12,2018-01-01T12:00:00Z,2019-01-01T00:00:00Z,0,0,1.6,7.42599999999997,8.3
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2019,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,563,532,51.4155251141553,365,282,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,0,0,14,18,23
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2019,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,564,531,51.5068493150685,365,282,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,916.3,918.4,923.15,928.611,929.8
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2019,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,564,531,51.5068493150685,365,282,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,16.4,17.2,22,31.111,33.5
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2019,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,564,531,51.5068493150685,365,282,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,36,42.26,84,100,100
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2019,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,563,532,51.4155251141553,365,282,12,2019-01-01T12:00:00Z,2020-01-01T00:00:00Z,0,0,0.8,5,5.3
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2020,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1098,87,1011,7.92349726775956,366,48,6,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,0,0,9,24.82,36
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2020,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1098,82,1016,7.46812386156648,366,43,2,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,917.4,918.048,921.9,925.76,929
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2020,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1098,85,1013,7.74134790528233,366,47,5,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,20.2,20.368,23.2,31.5,31.5
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2020,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1098,87,1011,7.92349726775956,366,48,6,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,38,43.16,81,98,98
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2020,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1098,87,1011,7.92349726775956,366,48,6,2020-01-01T12:00:00Z,2021-01-01T00:00:00Z,0,0,0.8,4.226,5
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2021,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",1095,94,1001,8.58447488584475,365,57,4,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,5,5,9,36,36
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2021,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",1095,105,990,9.58904109589041,365,64,4,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,901.7,902.352,921.3,925.952,966.2
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2021,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",1095,1,1094,0.091324200913242,365,1,1,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,27,27,27,27,27
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2021,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",1095,2,1093,0.182648401826484,365,2,2,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,43,43.22,54,64.78,65
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2021,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",1095,2,1093,0.182648401826484,365,2,2,2021-01-01T12:00:00Z,2022-01-01T00:00:00Z,0.5,0.521,1.55,2.579,2.6
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2022,direcao_vento_graus,"VENTO, DIRECAO HORARIA(codigo)",944,403,541,42.6906779661017,315,233,11,2022-01-01T12:00:00Z,2022-11-11T18:00:00Z,5,5,14,23,32
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2022,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",944,427,517,45.2330508474576,315,236,10,2022-01-01T12:00:00Z,2022-11-11T18:00:00Z,902.5,913.452,923.6,928.474,944.1
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2022,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",944,1,943,0.10593220338983,315,1,1,2022-01-01T12:00:00Z,2022-11-11T18:00:00Z,28.6,28.6,28.6,28.6,28.6
dados_82893_H_2017-01-01_2022-11-11.csv,82893,GARANHUNS,CONVENCIONAL,-8.91083333,-36.49333333,827.78,Horaria,2022,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",944,1,943,0.10593220338983,315,1,1,2022-01-01T12:00:00Z,2022-11-11T18:00:00Z,65,65,65,65,65
