estacao_historica,ano_alvo,fonte_dados,cod_estacao,nome_estacao_9b,estacao_mp10,municipio_mp10,distancia_km,nota,nome_estacao_qaqc,intervalo_modal_min,n_esperado_dia,confianca_cadencia,cadencia_inconsistente,n_dias_algum_valor_ano,n_dias_90_ano,prop_90_ano,n_meses_80pct_dias_90,maior_lacuna_sem_90,n_dias_mp10_validos,n_overlap_algum,n_overlap_75,n_overlap_80,n_overlap_90,n_overlap_100,pct_overlap_algum,pct_overlap_75,pct_overlap_80,pct_overlap_90,pct_overlap_100,candidato_com_valor_no_ano
IFPE,2018,CEMADEN,261640703A,Cajá,IFPE,Ipojuca,40.4070798872951,Referencia anual elegivel IFPE 2018,Cajá,60,24,ALTA,FALSE,365,360,0.986301369863014,12,2,275,275,274,274,272,268,100,99.6363636363636,99.6363636363636,98.9090909090909,97.4545454545455,TRUE
IFPE,2018,CEMADEN,261370101A,Chã da Tábua,IFPE,Ipojuca,43.3246059343123,Referencia anual elegivel IFPE 2018,Chã da Tábua,60,24,ALTA,FALSE,365,360,0.986301369863014,12,2,275,275,274,274,272,267,100,99.6363636363636,99.6363636363636,98.9090909090909,97.0909090909091,TRUE
IFPE,2018,CEMADEN,260590502A,GAMELEIRA - APAC,IFPE,Ipojuca,43.7262939682929,Referencia anual elegivel IFPE 2018,GAMELEIRA - APAC,60,24,BAIXA,TRUE,365,359,0.983561643835616,12,3,275,275,275,274,272,257,100,100,99.6363636363636,98.9090909090909,93.4545454545455,TRUE
IFPE,2018,CEMADEN,260450201A,Centro,IFPE,Ipojuca,48.4810381082646,Referencia anual elegivel IFPE 2018,Centro,60,24,BAIXA,TRUE,365,359,0.983561643835616,12,2,275,275,273,273,271,267,100,99.2727272727273,99.2727272727273,98.5454545454546,97.0909090909091,TRUE
IFPE,2018,CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,IFPE,Ipojuca,44.5814356585348,Referencia anual elegivel IFPE 2018,AMARAJI - APAC,60,24,BAIXA,TRUE,365,358,0.980821917808219,12,2,275,275,274,274,271,255,100,99.6363636363636,99.6363636363636,98.5454545454546,92.7272727272727,TRUE
IFPE,2018,CEMADEN,260960004A,Jardim Fragoso,IFPE,Ipojuca,48.2522910742544,Referencia anual elegivel IFPE 2018,Jardim Fragoso,60,24,BAIXA,TRUE,365,356,0.975342465753425,12,2,275,275,273,272,271,268,100,99.2727272727273,98.9090909090909,98.5454545454546,97.4545454545455,TRUE
IFPE,2018,CEMADEN,260440301A,CHA DE ALEGRIA - APAC,IFPE,Ipojuca,47.0828341541371,Referencia anual elegivel IFPE 2018,CHA DE ALEGRIA - APAC,60,24,BAIXA,TRUE,365,357,0.978082191780822,12,2,275,275,275,274,270,250,100,100,99.6363636363636,98.1818181818182,90.9090909090909,TRUE
IFPE,2018,CEMADEN,261190302A,Cocaú,IFPE,Ipojuca,37.8652803324959,Referencia anual elegivel IFPE 2018,Cocaú,60,24,BAIXA,TRUE,365,353,0.967123287671233,12,4,275,275,271,269,269,256,100,98.5454545454546,97.8181818181818,97.8181818181818,93.0909090909091,TRUE
IFPE,2018,CEMADEN,261140802A,PRIMAVERA - APAC,IFPE,Ipojuca,34.4229176847147,Referencia anual elegivel IFPE 2018,PRIMAVERA - APAC,60,24,BAIXA,TRUE,365,356,0.975342465753425,12,2,275,275,272,269,268,252,100,98.9090909090909,97.8181818181818,97.4545454545455,91.6363636363636,TRUE
IFPE,2018,CEMADEN,261190301A,Centro,IFPE,Ipojuca,33.0614933349456,Referencia anual elegivel IFPE 2018,Centro,60,24,BAIXA,TRUE,363,352,0.964383561643836,12,4,275,273,270,270,268,266,99.2727272727273,98.1818181818182,98.1818181818182,97.4545454545455,96.7272727272727,TRUE
IFPE,2018,CEMADEN,261485702A,TAMANDARE - APAC,IFPE,Ipojuca,41.217135004368,Referencia anual elegivel IFPE 2018,TAMANDARE - APAC,60,24,BAIXA,TRUE,365,355,0.972602739726027,12,2,275,275,274,274,267,245,100,99.6363636363636,99.6363636363636,97.0909090909091,89.0909090909091,TRUE
IFPE,2018,CEMADEN,261420402A,SIRINHAEM - APAC,IFPE,Ipojuca,24.5094564639831,Referencia anual elegivel IFPE 2018,SIRINHAEM - APAC,60,24,BAIXA,TRUE,365,353,0.967123287671233,12,5,275,275,275,275,267,254,100,100,100,97.0909090909091,92.3636363636364,TRUE
IFPE,2018,CEMADEN,261180402A,ARIPIBU - APAC,IFPE,Ipojuca,34.0359549165271,Referencia anual elegivel IFPE 2018,ARIPIBU - APAC,60,24,BAIXA,TRUE,365,337,0.923287671232877,11,4,275,275,267,262,252,226,100,97.0909090909091,95.2727272727273,91.6363636363636,82.1818181818182,TRUE
IFPE,2018,INMET,A301,RECIFE,IFPE,Ipojuca,37.3209220148158,Referencia anual elegivel IFPE 2018,RECIFE,60,24,ALTA,FALSE,351,336,0.920547945205479,10,14,275,261,251,247,246,242,94.9090909090909,91.2727272727273,89.8181818181818,89.4545454545455,88,TRUE
IFPE,2018,CEMADEN,261190303A,RIO FORMOSO - APAC,IFPE,Ipojuca,34.8484247150491,Referencia anual elegivel IFPE 2018,RIO FORMOSO - APAC,60,24,BAIXA,TRUE,359,307,0.841095890410959,9,27,275,275,256,251,245,233,100,93.0909090909091,91.2727272727273,89.0909090909091,84.7272727272727,TRUE
IFPE,2018,CEMADEN,260960001A,Águas Compridas,IFPE,Ipojuca,46.898022457263,Referencia anual elegivel IFPE 2018,Águas Compridas,60,24,BAIXA,TRUE,332,329,0.901369863013699,11,34,275,242,241,241,241,237,88,87.6363636363636,87.6363636363636,87.6363636363636,86.1818181818182,TRUE
IFPE,2018,CEMADEN,260720802A,Camela,IFPE,Ipojuca,16.5684663669388,Referencia anual elegivel IFPE 2018,Camela,60,24,BAIXA,TRUE,314,311,0.852054794520548,10,52,275,239,239,239,239,234,86.9090909090909,86.9090909090909,86.9090909090909,86.9090909090909,85.0909090909091,TRUE
IFPE,2018,CEMADEN,261160601A,Varzea,IFPE,Ipojuca,39.3599481573283,Referencia anual elegivel IFPE 2018,Varzea,60,24,BAIXA,TRUE,285,285,0.780821917808219,9,80,275,239,239,239,239,237,86.9090909090909,86.9090909090909,86.9090909090909,86.9090909090909,86.1818181818182,TRUE
IFPE,2018,CEMADEN,261640705A,VITORIA DE SANTO ANTAO - APAC,IFPE,Ipojuca,30.7539866556215,Referencia anual elegivel IFPE 2018,VITORIA DE SANTO ANTAO - APAC,60,24,BAIXA,TRUE,365,292,0.8,8,8,275,275,258,244,232,192,100,93.8181818181818,88.7272727272727,84.3636363636364,69.8181818181818,TRUE
IFPE,2018,CEMADEN,261160607A,Alto do Céu,IFPE,Ipojuca,44.607331030936,Referencia anual elegivel IFPE 2018,Alto do Céu,60,24,BAIXA,TRUE,256,255,0.698630136986301,8,110,275,227,226,226,226,225,82.5454545454546,82.1818181818182,82.1818181818182,82.1818181818182,81.8181818181818,TRUE
IFPE,2018,CEMADEN,260345406A,Aldeia,IFPE,Ipojuca,47.7945070514622,Referencia anual elegivel IFPE 2018,Aldeia,60,24,BAIXA,TRUE,254,254,0.695890410958904,8,111,275,225,225,225,225,222,81.8181818181818,81.8181818181818,81.8181818181818,81.8181818181818,80.7272727272727,TRUE
IFPE,2018,CEMADEN,261130902A,POMBOS - APAC,IFPE,Ipojuca,44.8472075527318,Referencia anual elegivel IFPE 2018,POMBOS - APAC,60,24,BAIXA,TRUE,364,282,0.772602739726028,6,8,275,275,231,222,211,179,100,84,80.7272727272727,76.7272727272727,65.0909090909091,TRUE
IFPE,2018,CEMADEN,260790101A,Muribeca,IFPE,Ipojuca,26.591623789313,Referencia anual elegivel IFPE 2018,Muribeca,60,24,BAIXA,TRUE,250,246,0.673972602739726,8,116,275,186,184,184,184,182,67.6363636363637,66.9090909090909,66.9090909090909,66.9090909090909,66.1818181818182,TRUE
IFPE,2018,CEMADEN,261160609A,Imbiribeira | UPA da Imbiribeira,IFPE,Ipojuca,32.5334509295371,Referencia anual elegivel IFPE 2018,UPA da Imbiribeira,60,24,BAIXA,TRUE,253,242,0.663013698630137,8,116,275,189,182,181,181,177,68.7272727272727,66.1818181818182,65.8181818181818,65.8181818181818,64.3636363636364,TRUE
IFPE,2018,CEMADEN,261060801A,GUADALAJARA - APAC,IFPE,Ipojuca,48.2685654757082,Referencia anual elegivel IFPE 2018,GUADALAJARA - APAC,60,24,BAIXA,TRUE,273,238,0.652054794520548,7,83,275,201,177,177,177,173,73.0909090909091,64.3636363636364,64.3636363636364,64.3636363636364,62.9090909090909,TRUE
IFPE,2018,CEMADEN,260520202H,Escada | Rio Ipojuca,IFPE,Ipojuca,21.4932270301435,Referencia anual elegivel IFPE 2018,Escada,60,24,BAIXA,TRUE,256,251,0.687671232876712,7,79,275,172,170,170,169,158,62.5454545454546,61.8181818181818,61.8181818181818,61.4545454545455,57.4545454545455,TRUE
IFPE,2018,CEMADEN,260790103A,Cavaleiro,IFPE,Ipojuca,33.0318874822148,Referencia anual elegivel IFPE 2018,Cavaleiro,60,24,BAIXA,TRUE,178,168,0.46027397260274,5,110,275,158,154,154,153,150,57.4545454545455,56,56,55.6363636363636,54.5454545454546,TRUE
IFPE,2018,CEMADEN,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IFPE,Ipojuca,10.3825396484058,Referencia anual elegivel IFPE 2018,NÃCLEO MARANHÃO - APAC,60,24,BAIXA,TRUE,300,163,0.446575342465753,1,63,275,237,184,161,137,122,86.1818181818182,66.9090909090909,58.5454545454546,49.8181818181818,44.3636363636364,TRUE
IFPE,2018,CEMADEN,260290203A,Torrinha,IFPE,Ipojuca,10.896338207296,Referencia anual elegivel IFPE 2018,Torrinha,60,24,BAIXA,TRUE,167,157,0.43013698630137,5,208,275,141,131,131,131,130,51.2727272727273,47.6363636363636,47.6363636363636,47.6363636363636,47.2727272727273,TRUE
IFPE,2018,CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,IFPE,Ipojuca,43.4111575577284,Referencia anual elegivel IFPE 2018,SAO LOURENCO DA MATA - APAC,60,24,BAIXA,TRUE,145,135,0.36986301369863,4,174,275,135,132,130,129,117,49.0909090909091,48,47.2727272727273,46.9090909090909,42.5454545454546,TRUE
IFPE,2018,CEMADEN,260290205A,Pontes dos Carvalhos,IFPE,Ipojuca,18.2351955265537,Referencia anual elegivel IFPE 2018,Pontes dos Carvalhos,60,24,BAIXA,TRUE,147,146,0.4,5,219,275,121,121,120,120,119,44,44,43.6363636363636,43.6363636363636,43.2727272727273,TRUE
IFPE,2018,CEMADEN,260790110A,Cajueiro Seco,IFPE,Ipojuca,27.1671230158959,Referencia anual elegivel IFPE 2018,Cajueiro Seco,60,24,BAIXA,TRUE,245,115,0.315068493150685,4,157,275,200,95,94,89,80,72.7272727272727,34.5454545454546,34.1818181818182,32.3636363636364,29.0909090909091,TRUE
IFPE,2018,CEMADEN,260790106A,Piedade,IFPE,Ipojuca,29.2673971185822,Referencia anual elegivel IFPE 2018,Piedade,60,24,BAIXA,TRUE,89,80,0.219178082191781,2,169,275,86,79,79,78,77,31.2727272727273,28.7272727272727,28.7272727272727,28.3636363636364,28,TRUE
IFPE,2018,CEMADEN,260520202A,ESCADA - APAC,IFPE,Ipojuca,21.3477504361307,Referencia anual elegivel IFPE 2018,ESCADA - APAC,60,24,BAIXA,TRUE,27,26,0.0712328767123288,1,339,275,27,26,26,26,26,9.81818181818182,9.45454545454546,9.45454545454546,9.45454545454546,9.45454545454546,TRUE
IFPE,2018,CEMADEN,261160616A,Várzea,IFPE,Ipojuca,39.5030629613567,Referencia anual elegivel IFPE 2018,Várzea,60,24,ALTA,FALSE,146,11,0.0301369863013699,0,195,275,119,35,21,11,9,43.2727272727273,12.7272727272727,7.63636363636364,4,3.27272727272727,TRUE
IFPE,2018,CEMADEN,261160612A,Guabiraba,IFPE,Ipojuca,44.9766553753194,Referencia anual elegivel IFPE 2018,Guabiraba,60,24,BAIXA,TRUE,11,10,0.0273972602739726,0,239,275,11,10,10,10,10,4,3.63636363636364,3.63636363636364,3.63636363636364,3.63636363636364,TRUE
IFPE,2018,CEMADEN,260290202A,Charneca,IFPE,Ipojuca,9.86964956137547,Referencia anual elegivel IFPE 2018,Charneca,60,24,ALTA,FALSE,78,4,0.010958904109589,0,274,275,59,9,6,4,3,21.4545454545455,3.27272727272727,2.18181818181818,1.45454545454545,1.09090909090909,TRUE
IFPE,2018,CEMADEN,260720801G,Campo do Avião,IFPE,Ipojuca,2.42850980511155,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260290201G,Pirapama,IFPE,Ipojuca,11.6622997035091,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260290206A,CABO DE SANTO AGOSTINHO - APAC,IFPE,Ipojuca,17.2911749777467,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,INMET,82897,TAPACURA,IFPE,Ipojuca,28.2628664721419,Referencia anual elegivel IFPE 2018,TAPACURA,,,NAO_INFERIDA,TRUE,0,0,,0,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160611G,UR12 - COHAB II,IFPE,Ipojuca,30.4535587430269,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260790119H,Engenho Velho,IFPE,Ipojuca,30.4883306246885,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160609G,UR12 - COHAB,IFPE,Ipojuca,30.7604505796182,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160607G,UR2 - COHAB,IFPE,Ipojuca,30.8681178363967,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260790115H,Santana,IFPE,Ipojuca,31.0237781216663,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160606G,Lagoa Encantada - COHAB,IFPE,Ipojuca,31.34361123769,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260790101G,Socorro,IFPE,Ipojuca,31.448757341792,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260790106G,COMPESA - Dois Carneiros,IFPE,Ipojuca,31.6255664887065,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160605G,UR3 - Ibura,IFPE,Ipojuca,31.7491937788204,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260790102G,Alto Vento,IFPE,Ipojuca,32.2836335349443,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260790104G,Alto do Reservatório,IFPE,Ipojuca,32.6430967052963,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260790105G,Manassu,IFPE,Ipojuca,33.2110315852015,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160608G,Manassu,IFPE,Ipojuca,33.2110315852015,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260790103G,Curado II,IFPE,Ipojuca,33.9113533481901,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160603G,Brega e Chique,IFPE,Ipojuca,39.1312969892193,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160604G,Barreira,IFPE,Ipojuca,40.9724213857923,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260345401G,Convento Carmelo,IFPE,Ipojuca,41.1636788421467,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160610G,Nova Descoberta,IFPE,Ipojuca,43.9092459188877,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260590518H,Centro,IFPE,Ipojuca,44.206363196621,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160615G,COMPESA - Alto da Brasileira,IFPE,Ipojuca,44.2107758334607,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha | REC5,IFPE,Ipojuca,44.4329290248746,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260090603A,G2-260090603A | G2-EM. SJ da Boa Esperança,IFPE,Ipojuca,44.8708804916303,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,261160613G,COMPESA - Alto da Esperança,IFPE,Ipojuca,45.4165602464493,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,INMET,82898,OLINDA,IFPE,Ipojuca,45.7295046487777,Referencia anual elegivel IFPE 2018,OLINDA,,,NAO_INFERIDA,TRUE,0,0,,0,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260960001G,Caixa D'Água,IFPE,Ipojuca,45.8619970143119,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260090604A,G2-260090604A | G2-Escola Nova Esperança,IFPE,Ipojuca,45.8953245942935,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,CEMADEN,260090602A,G2-260090602A | G2-Hospital Alice B. dos Anjos,IFPE,Ipojuca,48.2712862518127,Referencia anual elegivel IFPE 2018,,,,,,,,,,,275,0,0,0,0,0,0,0,0,0,0,FALSE
IFPE,2018,INMET,82900,RECIFE (CURADO),IFPE,Ipojuca,37.3209220148158,Referencia anual elegivel IFPE 2018,RECIFE (CURADO),360,4,ALTA,FALSE,365,0,0,0,365,275,275,273,0,0,0,100,99.2727272727273,0,0,0,TRUE
IFPE,2018,CEMADEN,261370104A,Rua dos Milagres,IFPE,Ipojuca,41.7496909591173,Referencia anual elegivel IFPE 2018,Rua dos Milagres,10,144,BAIXA,TRUE,155,0,0,0,365,275,128,0,0,0,0,46.5454545454546,0,0,0,0,TRUE
IPOJUCA,2021,CEMADEN,261160606G,Lagoa Encantada - COHAB,IPOJUCA,Ipojuca,36.897251002654,Referencia anual elegivel IPOJUCA 2021,Lagoa Encantada - COHAB,60,24,BAIXA,TRUE,365,364,0.997260273972603,12,1,329,329,329,328,328,326,100,100,99.6960486322189,99.6960486322189,99.0881458966565,TRUE
IPOJUCA,2021,CEMADEN,260790108A,Curado 4 | CuradoII,IPOJUCA,Ipojuca,40.9780003147163,Referencia anual elegivel IPOJUCA 2021,Curado 4,60,24,BAIXA,TRUE,365,364,0.997260273972603,12,1,329,329,328,328,328,322,100,99.6960486322189,99.6960486322189,99.6960486322189,97.8723404255319,TRUE
IPOJUCA,2021,CEMADEN,261160620A,Porto,IPOJUCA,Ipojuca,46.0165415009273,Referencia anual elegivel IPOJUCA 2021,Porto,60,24,BAIXA,TRUE,365,364,0.997260273972603,12,1,329,329,328,328,328,320,100,99.6960486322189,99.6960486322189,99.6960486322189,97.2644376899696,TRUE
IPOJUCA,2021,CEMADEN,260345404A,Jardim Primavera,IPOJUCA,Ipojuca,47.6294175865171,Referencia anual elegivel IPOJUCA 2021,Jardim Primavera,60,24,BAIXA,TRUE,365,364,0.997260273972603,12,1,329,329,328,328,328,320,100,99.6960486322189,99.6960486322189,99.6960486322189,97.2644376899696,TRUE
IPOJUCA,2021,CEMADEN,261370101A,Chã da Tábua,IPOJUCA,Ipojuca,49.9343591116119,Referencia anual elegivel IPOJUCA 2021,Chã da Tábua,60,24,BAIXA,TRUE,365,364,0.997260273972603,12,1,329,329,329,328,328,322,100,100,99.6960486322189,99.6960486322189,97.8723404255319,TRUE
IPOJUCA,2021,CEMADEN,261485702A,TAMANDARE - APAC,IPOJUCA,Ipojuca,35.4670002517433,Referencia anual elegivel IPOJUCA 2021,TAMANDARE - APAC,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,1,329,329,329,328,328,316,100,100,99.6960486322189,99.6960486322189,96.048632218845,TRUE
IPOJUCA,2021,CEMADEN,260790102G,Alto Vento,IPOJUCA,Ipojuca,38.3286023153175,Referencia anual elegivel IPOJUCA 2021,Alto Vento,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,1,329,329,329,328,328,325,100,100,99.6960486322189,99.6960486322189,98.7841945288754,TRUE
IPOJUCA,2021,CEMADEN,261640703A,Cajá,IPOJUCA,Ipojuca,47.4360256927005,Referencia anual elegivel IPOJUCA 2021,Cajá,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,1,329,329,329,328,327,312,100,100,99.6960486322189,99.3920972644377,94.8328267477204,TRUE
IPOJUCA,2021,CEMADEN,260345405A,Vila da Fábrica,IPOJUCA,Ipojuca,49.5778728709506,Referencia anual elegivel IPOJUCA 2021,Vila da Fábrica,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,1,329,329,328,328,327,312,100,99.6960486322189,99.6960486322189,99.3920972644377,94.8328267477204,TRUE
IPOJUCA,2021,CEMADEN,260720801A,Centro,IPOJUCA,Ipojuca,7.32836097674827,Referencia anual elegivel IPOJUCA 2021,Centro,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,1,329,329,328,328,325,316,100,99.6960486322189,99.6960486322189,98.7841945288754,96.048632218845,TRUE
IPOJUCA,2021,CEMADEN,260520201A,Jaguaribe,IPOJUCA,Ipojuca,26.3084017033883,Referencia anual elegivel IPOJUCA 2021,Jaguaribe,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,329,329,328,328,325,308,100,99.6960486322189,99.6960486322189,98.7841945288754,93.6170212765957,TRUE
IPOJUCA,2021,CEMADEN,261160617A,Pina,IPOJUCA,Ipojuca,40.7867552117101,Referencia anual elegivel IPOJUCA 2021,Pina,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,1,329,329,328,328,325,310,100,99.6960486322189,99.6960486322189,98.7841945288754,94.2249240121581,TRUE
IPOJUCA,2021,CEMADEN,260345403A,Bairro dos Estados,IPOJUCA,Ipojuca,46.6321849213329,Referencia anual elegivel IPOJUCA 2021,Bairro dos Estados,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,329,329,328,328,325,307,100,99.6960486322189,99.6960486322189,98.7841945288754,93.3130699088146,TRUE
IPOJUCA,2021,CEMADEN,260790104A,Prazeres,IPOJUCA,Ipojuca,29.2028410643836,Referencia anual elegivel IPOJUCA 2021,Prazeres,60,24,BAIXA,TRUE,365,360,0.986301369863014,12,2,329,329,329,328,325,322,100,100,99.6960486322189,98.7841945288754,97.8723404255319,TRUE
IPOJUCA,2021,CEMADEN,261160615A,Ibura,IPOJUCA,Ipojuca,36.3443538995347,Referencia anual elegivel IPOJUCA 2021,Ibura,60,24,BAIXA,TRUE,365,360,0.986301369863014,12,2,329,329,326,326,324,310,100,99.0881458966565,99.0881458966565,98.4802431610942,94.2249240121581,TRUE
IPOJUCA,2021,CEMADEN,260345401A,Timbi,IPOJUCA,Ipojuca,46.4915917526698,Referencia anual elegivel IPOJUCA 2021,Timbi,60,24,BAIXA,TRUE,365,360,0.986301369863014,12,2,329,329,328,326,324,322,100,99.6960486322189,99.0881458966565,98.4802431610942,97.8723404255319,TRUE
IPOJUCA,2021,CEMADEN,260720804A,Rurópolis,IPOJUCA,Ipojuca,7.14376732272583,Referencia anual elegivel IPOJUCA 2021,Rurópolis,60,24,BAIXA,TRUE,365,359,0.983561643835616,12,1,329,329,328,327,323,303,100,99.6960486322189,99.3920972644377,98.1762917933131,92.09726443769,TRUE
IPOJUCA,2021,CEMADEN,260790106A,Piedade,IPOJUCA,Ipojuca,34.0300357331618,Referencia anual elegivel IPOJUCA 2021,Piedade,60,24,BAIXA,TRUE,365,359,0.983561643835616,12,1,329,329,329,327,323,309,100,100,99.3920972644377,98.1762917933131,93.9209726443769,TRUE
IPOJUCA,2021,CEMADEN,260290205A,Pontes dos Carvalhos,IPOJUCA,Ipojuca,23.7316044350037,Referencia anual elegivel IPOJUCA 2021,Pontes dos Carvalhos,60,24,BAIXA,TRUE,365,358,0.980821917808219,12,3,329,329,323,323,323,321,100,98.1762917933131,98.1762917933131,98.1762917933131,97.5683890577508,TRUE
IPOJUCA,2021,CEMADEN,260790101A,Muribeca,IPOJUCA,Ipojuca,32.2673541142604,Referencia anual elegivel IPOJUCA 2021,Muribeca,60,24,BAIXA,TRUE,365,358,0.980821917808219,12,3,329,329,323,323,323,321,100,98.1762917933131,98.1762917933131,98.1762917933131,97.5683890577508,TRUE
IPOJUCA,2021,CEMADEN,261160604A,Alto Bela Vista | USF Alto Bela Vista-Ibura,IPOJUCA,Ipojuca,36.4665441431811,Referencia anual elegivel IPOJUCA 2021,Alto Bela Vista,60,24,BAIXA,TRUE,364,358,0.980821917808219,12,3,329,328,324,323,323,323,99.6960486322189,98.4802431610942,98.1762917933131,98.1762917933131,98.1762917933131,TRUE
IPOJUCA,2021,CEMADEN,260940202A,Centro,IPOJUCA,Ipojuca,37.4474443409798,Referencia anual elegivel IPOJUCA 2021,Centro,60,24,BAIXA,TRUE,364,358,0.980821917808219,12,3,329,328,323,323,323,320,99.6960486322189,98.1762917933131,98.1762917933131,98.1762917933131,97.2644376899696,TRUE
IPOJUCA,2021,CEMADEN,261160621A,Areias,IPOJUCA,Ipojuca,39.1185682787499,Referencia anual elegivel IPOJUCA 2021,Areias,60,24,BAIXA,TRUE,365,358,0.980821917808219,12,3,329,329,323,323,323,318,100,98.1762917933131,98.1762917933131,98.1762917933131,96.6565349544073,TRUE
IPOJUCA,2021,CEMADEN,261160603A,Dois Irmãos | Estação Experimental UFRPE,IPOJUCA,Ipojuca,47.8524694940555,Referencia anual elegivel IPOJUCA 2021,Dois Irmãos,60,24,BAIXA,TRUE,365,358,0.980821917808219,12,3,329,329,324,324,323,323,100,98.4802431610942,98.4802431610942,98.1762917933131,98.1762917933131,TRUE
IPOJUCA,2021,CEMADEN,261160613A,Morro da Conceição,IPOJUCA,Ipojuca,48.4538280462327,Referencia anual elegivel IPOJUCA 2021,Morro da Conceição,60,24,BAIXA,TRUE,365,358,0.980821917808219,12,3,329,329,323,323,323,320,100,98.1762917933131,98.1762917933131,98.1762917933131,97.2644376899696,TRUE
